"","x"
"13225","CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCCOC)O[C@@H]1CO2"
"13226","CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O"
"13227","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(-c3ccc(C#N)cc3)cnc2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1"
"13228","Fc1ccc2c(c1)c1nnc(SCCN3CCOCC3)nc1n2Cc1ccccc1"
"13229","COCC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)c3cc(C)on3)ccc2OC[C@H]1C"
"13230","O=C(C[C@H]1CC[C@@H](NC(=O)C2CCC2)[C@@H](CO)O1)NCC1CC1"
"13231","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"13232","CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCCc3ccncc3)nc(-c3cccc(-c4ccc(C#N)cc4)c3)c2[C@H]1CCO"
"13233","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2C1=O"
"13234","COc1ccccc1CNC(=O)C[C@@H]1C=C[C@@H](NC(=O)CN(C)C)[C@@H](CO)O1"
"13235","C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1"
"13236","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1"
"13237","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O"
"13238","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O[C@@H]1CN(C)Cc1ccc(-c2ccccc2)cc1"
"13239","CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(C(=O)NC(C)C)C[C@H]1C"
"13240","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccnc2)Oc2cc(-c3ccccc3F)ccc2S1(=O)=O"
"13241","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CC3)ccc2O[C@@H]1CN(C)C(=O)Nc1ccc(F)cc1"
"13242","CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3nc4ccccc4s3)ccc2OC[C@@H](C)N(Cc2cncnc2)C[C@H]1C"
"13243","OC[C@H]1[C@@H](c2ccc(/C=C/c3ccccc3)cc2)[C@H]2CN(Cc3cccnc3)CCCCN21"
"13244","Cc1noc(C)c1S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@@H](C)CO)C[C@H]1C"
"13245","COc1cc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc(OC)c1O"
"13246","O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@@H]2[C@@H](CO)O1)NCCN1CCCCC1"
"13247","COc1c2occc2cc2ccc(=O)oc12"
"13248","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccncc3)cc2O[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2"
"13249","C[C@H](NC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@H]2N1S(C)(=O)=O)c1ccccc1"
"13250","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O[C@H]1CN(C)C"
"13251","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O[C@H]1CN(C)C(=O)NC1CCCCC1"
"13252","C/C=C/c1ccc([C@@H]2[C@@H](CN(C(=O)COC)C(C)C)N(C(C)=O)[C@H]2CO)cc1"
"13253","COc1ccccc1-c1ccc2c(c1)O[C@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O"
"13254","CC(C)N(C[C@H]1N[C@H](CO)[C@@H]1c1ccccc1)C(=O)CN1CCOCC1"
"13255","CCCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(C(=O)CN(C)C)C[C@H](C)[C@@H](OC)CN(C)C2=O"
"13256","CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1"
"13257","C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCCO2"
"13258","C[C@@H](O)C#Cc1ccc([C@H]2[C@@H](CO)N3CCCCN(CC4CCOCC4)C[C@@H]23)cc1"
"13259","COc1ccc(NC(=O)N(C)C[C@@H]2Oc3ncccc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1"
"13260","CCCNC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(CCC(F)(F)F)C[C@@H](C)[C@@H](OC)CN(C)C2=O"
"13261","O=C(Nc1ccc2[nH]ccc2c1)c1cccs1"
"13262","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@H]2CCCN2C)OCc2ccccc2-c2c(n(C)c3ccccc23)C1=O"
"13263","Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1"
"13264","O=C(c1cccc(Cl)c1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1"
"13265","Cc1cccn2cc(COc3ccc(-c4ccccc4)cc3)nc12"
"13266","COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1"
"13267","COCCNC(=O)c1cc2c(c(-c3cccc(C4=CCCC4)c3)n1)[C@H](CCO)N([S@@](=O)C(C)(C)C)C2"
"13268","COc1cccc(-c2cccc(-c3nc(C(=O)NCC(F)(F)F)cc4c3[C@@H](CCO)N([S@](=O)C(C)(C)C)C4)c2)c1"
"13269","COc1ccccc1CNC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@@H]2[C@@H](CO)O1"
"13270","O=C(C[C@H]1C=C[C@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccc(Cl)c(Cl)c1"
"13271","O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cccc(Cl)c2)O1)NCC1CCCCC1"
"13272","COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3cc(I)ccc23)cc1"
"13273","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(-c3ccc(F)cc3)cnc2O[C@@H]1CN(C)C(=O)Cc1ccccn1"
"13274","COc1ccc(CCNC(=O)[C@@]2(C)c3ccccc3C(=O)N(c3ccc(C)cn3)[C@H]2c2ccc(CO)cc2)cc1"
"13275","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O"
"13276","O=C(O)CN1C(=O)N/C(=C\c2cccn2-c2ccc(P(=O)(O)O)cc2)C1=O"
"13277","COCCN(C[C@@H]1[C@@H](c2ccccc2)[C@@H](CO)N1C(C)=O)C(=O)c1cccnc1"
"13278","CCS(=O)(=O)N1CC2(C1)CN(S(=O)(=O)c1cccc(OC)c1)[C@H](CO)c1[nH]c3cc(OC)ccc3c12"
"13279","COc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1"
"13280","COc1ccc(NC(=O)Nc2ccc3c(c2)[C@H]2C[C@@H](CC(=O)N4CCN(C)CC4)O[C@@H](CO)[C@H]2O3)cc1"
"13281","COc1ccc(S(=O)(=O)N(C)CC(=O)O)cc1"
"13282","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCN(C)C)OCc2ccccc2-c2c(n(C)c3ccccc23)C1=O"
"13283","COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(CC1CCCC1)CC31CN(C)C1"
"13284","O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccccc1"
"13285","C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O"
"13286","CO[C@@H]1CN(C)C(=O)c2cc(C#N)ccc2OC[C@H]2O[C@H](CC[C@H]2OC)CCN(C)C(=O)[C@@H]1C"
"13287","CC(C)CC#Cc1ccc([C@H]2[C@H](CO)N3CCCCN(C(=O)Cc4ccccn4)C[C@@H]23)cc1"
"13288","O=C(Cc1cccnc1)N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2Cl)O[C@H]1CO"
"13289","COc1ccc(C#Cc2ccc([C@H]3[C@H](CO)N4C(=O)CN(C(=O)NC(C)C)C[C@@H]34)cc2)cc1"
"13290","C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl"
"13291","C[C@@H](NC(=O)N(C)C[C@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@H](C)CO)C[C@H]1C)c1ccccc1"
"13292","CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1"
"13293","CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(F)c3)ccc2OC[C@H](C)N(C(=O)Cc2cccnc2)C[C@H]1C"
"13294","CCCNC(=O)N1[C@H](CO)[C@H](c2ccc(C3=CCCCC3)cc2)[C@@H]1CNC(C)C"
"13295","COc1ccccc1NC(=O)N1CCCCN2[C@@H](CO)[C@@H](c3ccc(-c4cccc(C#N)c4)cc3)[C@@H]2C1"
"13296","COc1ccccc1CNC(=O)C[C@H]1C=C[C@H](NC(=O)CN(C)C)[C@H](CO)O1"
"13297","CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21"
"13298","COCC(=O)N1CC2(C1)CN(Cc1cccc(F)c1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C"
"13299","C[C@H]1CN([C@@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)Cc1ccncc1"
"13300","CC(C)=CCc1c(O[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O"
"13301","COc1ccc(NC(=O)N2CC[C@@H]3[C@H]2c2cc(Br)ccc2N(C)[C@H]3CO)cc1"
"13302","COc1ccc(-c2csc(NC(=O)CSc3nnc4c(C)cc5ccccc5n34)n2)cc1"
"13303","C/C=C/c1ccc([C@H]2[C@@H](C#N)N(C(=O)CN3CCOCC3)[C@H]2CO)cc1"
"13304","COC(=O)C[C@@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4ccccc4F)cc3C(=O)N2C)O1"
"13305","COc1cccc(CN(C)C[C@@H]2OCc3cn(nn3)CCCC(=O)N([C@@H](C)CO)C[C@@H]2C)c1"
"13306","Cc1cnc(C(=O)O)c[n+]1[O-]"
"13307","COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2"
"13308","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@H]1CN(C)Cc1ccccn1"
"13309","CCCNC(=O)N1C[C@@H]2[C@H](c3ccccc31)[C@H](CO)N2CC1CCCCC1"
"13310","Oc1cccc2cc(-c3ccncc3)cnc12"
"13311","CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1"
"13312","CC#CCOC(=O)C1=CCCN(C)C1"
"13313","O=C(N[C@@H]1C=C[C@@H](CC(=O)N2CCC(Cc3ccccc3)CC2)O[C@@H]1CO)c1cnccn1"
"13314","C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1"
"13315","CC(=O)N1CC[C@H]2[C@@H]1c1cc(-c3ccc(C#N)cc3)ccc1N(C)[C@H]2CO"
"13316","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3cccc(C#N)c3)cnc2O[C@@H]1CN(C)Cc1cccnc1"
"13317","CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCc3ccc4c(c3)OCO4)nc(-c3cccc(-c4ccncc4)c3)c2[C@H]1CCO"
"13318","O=C(Cc1ccccn1)NCC[C@H]1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2)[C@@H](CO)O1"
"13319","C[C@@H](NC(=O)C[C@H]1CC[C@H](NC(=O)c2cccnc2)[C@H](CO)O1)c1ccccc1"
"13320","O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Cl)cc1"
"13321","COc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)N[C@H]4CCN(Cc5ccccc5)C4)CC[C@@H]32)cc1"
"13322","O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12"
"13323","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)c1ccncc1)OCCCC[C@H](C)O2"
"13324","COc1cccc(NC(=O)N(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N([C@H](C)CO)C[C@H]2C)c1"
"13325","[C-]#[N+]c1ccc(Sc2ccccc2CNC)c(N)c1"
"13326","C[C@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)Cc1cccc(C(=O)O)c1"
"13327","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCC(F)(F)F)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"13328","CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@@H](C)NC[C@H]1C"
"13329","O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@H]2[C@H](CO)O1)NCCc1ccccc1"
"13330","COCC#Cc1ccc([C@@H]2[C@H](CO)N3CCCCN(C(=O)NC4CCCC4)C[C@@H]23)cc1"
"13331","O=C(Nc1ccccc1)N1CC(=O)N2[C@H](C1)[C@@H](c1ccc(C#CC3CCCCC3)cc1)[C@@H]2CO"
"13332","C[C@H](NC(=O)[C@H]1[C@H]2c3cccc(=O)n3C[C@@H]([C@@H]1CO)N2CCC(F)(F)F)c1ccccc1"
"13333","Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@H]1CO2"
"13334","CO[C@@H](CN(C)Cc1nccs1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1"
"13335","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCCC3)cc2O[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2"
"13336","S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1"
"13337","COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CN(Cc2cc(-c3ccccc3)on2)C1"
"13338","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O"
"13339","CCS(=O)(=O)N1CC(=O)N2[C@@H](CO)[C@H](c3ccc(C#CC4CCCCC4)cc3)[C@@H]2C1"
"13340","CC(C)NC(=O)N1[C@@H](C#N)[C@@H](c2ccc(-c3ccc(F)cc3)cc2)[C@@H]1CO"
"13341","O=C(O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@@H]21"
"13342","COCC#Cc1ccc([C@@H]2[C@H]3CN(C(=O)C4CCCCC4)CC(=O)N3[C@H]2CO)cc1"
"13343","CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc2OC[C@@H](C)N(C(=O)NC(C)C)C[C@@H]1C"
"13344","CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O"
"13345","O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1"
"13346","N=C(NCc1ccc(Cl)cc1Cl)NC(=O)c1nc(Cl)c(N)nc1N"
"13347","CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)Cc3ccccc3)ccc2OC[C@H](C)NC[C@H]1C"
"13348","O=S(=O)(Cc1ccccc1)NCC[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2)[C@H](CO)O1"
"13349","O=C(Nc1ccc(F)cc1)N1CC(=O)N2[C@@H](CO)[C@@H](c3ccc(-c4cccc(F)c4)cc3)[C@@H]2C1"
"13350","CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1"
"13351","COC(=O)C[C@@H]1C[C@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@H]2[C@H](CO)O1"
"13352","O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Cc2ccccc2)O1)NC1Cc2ccccc2C1"
"13353","CCCN1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@H]1C"
"13354","COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1"
"13355","CCc1cnc(N2[C@H](C#N)[C@@H](c3ccc(C4=CCCCC4)cc3)[C@@H]2CO)s1"
"13356","CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)CC(C)C"
"13357","C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)S(=O)(=O)CC(F)(F)F"
"13358","C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)C1CCOCC1)O2"
"13359","C[C@@H](NC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(C(F)(F)F)cc2)O1)c1ccccc1"
"13360","C/C=C/c1ccc2c(c1)O[C@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O"
"13361","COc1cc(-c2nc3ccccc3s2)cc(Br)c1OCC(=O)O"
"13362","CN1C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@H]2O[C@@H](CC(=O)NCc3ccc4c(c3)OCO4)CC[C@H]21"
"13363","CO[C@@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO"
"13364","CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O"
"13365","COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"13366","COc1ccccc1NC(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)NCCc3ccncc3)CC[C@@H]21"
"13367","C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Oc1ccc2ccccc2c1"
"13368","CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2"
"13369","C[C@@H](NC(=O)C[C@@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@H](CO)O1)c1ccccc1"
"13370","CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCC3)cc2OC[C@@H](C)N(CC2CCCCC2)C[C@@H]1C"
"13371","CC(=O)Nc1ccc(C(=O)Nc2ccc(C)cc2N)cc1"
"13372","COc1ccc(CNC(=O)c2cc3c(c(-c4cccc(-c5ccc(C#N)cc5)c4)n2)[C@@H](CCO)N([S@](=O)C(C)(C)C)C3)cc1"
"13373","CN1C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC[C@@H]2O[C@@H](CC(=O)NC3Cc4ccccc4C3)CC[C@H]21"
"13374","CCCCC/C=C\C/C=C\CCCCCCCC(N)=O"
"13375","COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1"
"13376","COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4ccccc4)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"13377","C/C=C/c1ccc([C@@H]2[C@H]3CN(S(=O)(=O)c4ccc(OC)cc4)CCCCN3[C@H]2CO)cc1"
"13378","CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2OC[C@@H](C)N(CC2CC2)C[C@H]1C"
"13379","C[C@@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)C1CC1"
"13380","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"13381","C[C@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)Nc1ccc(N2CCCCC2)cc1"
"13382","C[C@@H]1CC(=O)NN=C1c1ccc(N)c([N+](=O)[O-])c1"
"13383","COc1ccc(C#Cc2ccc([C@H]3[C@@H](CO)N4C(=O)CN(C(=O)c5ccc(F)cc5)C[C@H]34)cc2)cc1"
"13384","O=C(C[C@H]1C=C[C@H](NC(=O)c2ccncc2)[C@@H](CO)O1)NCC1CC1"
"13385","C/C=C/c1ccc([C@@H]2[C@@H](CO)N(C(=O)NC(C)C)[C@H]2CN(C)C(=O)CC)cc1"
"13386","C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)CCN(C)C"
"13387","COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4OC)c3=O)[C@@H]1N2Cc1ccccc1"
"13388","CN(C)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)C2CCCC2)O1"
"13389","COCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccccn1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O"
"13390","O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@H]2[C@@H](CO)O1)NCc1ccccn1"
"13391","O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1"
"13392","COc1cccc(-c2cnc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc2ccc(F)cc2)O3)c1"
"13393","Cc1noc(C)c1S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@H](C)CO)C[C@H]1C"
"13394","CO[C@@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO"
"13395","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2F)Oc2ncc(C#CCN(C)C)cc2C1=O"
"13396","COc1cccc(C#Cc2ccc([C@H]3[C@@H](CO)N(C(=O)c4ccccn4)[C@H]3C#N)cc2)c1"
"13397","Cc1ccccc1-c1ccc2c(c1)O[C@@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O"
"13398","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(F)c2)Oc2ncc(C#CC(C)(C)O)cc2C1=O"
"13399","CC(C)C#Cc1ccc2c(c1)O[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O"
"13400","CC1=CC(=O)C2=C(C)C[C@H](O)[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12"
"13401","CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(C=Cc2cccc(C(=O)O)c2)c(Cl)c1"
"13402","CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(N(C)C)cc2C(=O)N([C@H](C)CO)C[C@H]1C"
"13403","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2F)OCc2cn(nn2)CCCC1=O"
"13404","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)Cc1ccncc1"
"13405","COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CN(Cc2cc(F)ccc2F)C1"
"13406","CNC[C@@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C"
"13407","CO[C@H](CN(C)C(=O)c1ccc2c(c1)OCO2)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(C)cc1"
"13408","COc1ccc(S(=O)(=O)N(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4cn(C)cn4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"13409","O=C(Cc1ccccc1)N1C[C@H]2[C@@H](c3ccccc31)[C@@H](CO)N2C(=O)c1cccc(F)c1"
"13410","COc1cccc(CN2CC3(CN(C)C3)c3c(n(C)c4cc(OC)ccc34)[C@@H]2CO)c1"
"13411","CCC(=O)N1C[C@@H](O)COC[C@@H]2O[C@H](CC(=O)NCc3cc(F)cc(F)c3)CC[C@H]21"
"13412","CO[C@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1cccc(Cl)c1"
"13413","O[C@H]1C[C@H](c2ccc(Cl)cc2)N(Cc2cccs2)C[C@@H]1n1cc(C2CC2)nn1"
"13414","CN(C)C(=O)c1cccc(-c2ccc3n(c2=O)C[C@H]2N[C@@H]3[C@@H](C(=O)NC3CCC3)[C@@H]2CO)c1"
"13415","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccccc1"
"13416","CCS(=O)(=O)N1[C@H](CO)[C@H](c2ccc(C#CCC3CCCC3)cc2)[C@@H]1C#N"
"13417","CCOc1ccccc1C(=O)Nc1cc(Cl)ccc1O"
"13418","O=C(OCC#CCSc1nnc(-c2ccc(Cl)cc2)o1)c1ccc(F)cc1"
"13419","CCC(=O)N1CC2(C1)[C@@H](c1ccccc1)[C@@H](CO)N2C(=O)NC(C)C"
"13420","N#C[C@@H]1[C@@H](c2ccc(C3=CCCCC3)cc2)[C@@H](CO)N1S(=O)(=O)c1ccccc1"
"13421","C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)Cc1cccnc1"
"13422","COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1"
