,0,Atoms
1556,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,38
1557,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(=O)[nH]1,39
1558,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,29
1559,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,31
1560,O=S(=O)(Cc1ccccc1)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,37
1561,CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl,42
1562,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,18
1563,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,23
1564,COc1ccccc1OC(=O)c1ccccc1OC(C)=O,21
1565,COc1ccccc1O,9
1566,NC(N)=NCCSSCCN=C(N)N,14
1567,NC(N)=NCCC(=O)O,9
1568,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,20
1569,CSc1nc2ccc3nc(NC(=O)C(c4ccccc4)c4ccccc4)sc3c2s1,30
1570,O=C(O)C1=CCCNC1,9
1571,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,31
1572,CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,37
1573,CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,37
1574,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,27
1575,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)/C=C/CN3CCCCC3)[C@@H]12,27
1576,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,41
1577,COc1ccc2c(c1)c(CCN1CCOCC1)c(C)n2C(=O)c1cccc(Cl)c1Cl,30
1578,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,36
1579,O=C(Nc1nc2ccccc2n1CCc1ccccc1)c1ccccc1,26
1580,Cn1cc(/C=C2\C(=O)Nc3cccnc32)c2ccccc21,21
1581,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,30
1582,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,21
1583,COc1ccccc1NC(=O)OCC1CCN(C(=O)OC(C)(C)C)CC1,26
1584,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,40
1585,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,39
1586,CCC(=O)NC[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)N/C(C)=C\C(=O)c1ccc(C(F)(F)F)cc1,45
1587,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O,35
1588,O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,32
1589,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,33
1590,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,29
1591,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,33
1592,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,26
1593,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,19
1594,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,22
1595,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,64
1596,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,39
1597,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,37
1598,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,27
1599,N=C(N)NCCNS(=O)(=O)c1cccc2cnccc12,20
1600,O=C1S/C(=C\c2ccc(OCc3cccc(B(O)O)c3)cc2)C(=O)N1Cc1ccc(F)cc1,33
1601,CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC,25
1602,N[C@@H]1CCN(O)C1=O,8
1603,N[C@H]1CCN(O)C1=O,8
1604,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,15
1605,O=C(NCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1)c1ccc(F)cc1,29
1606,Cc1nccc2c1[nH]c1ccccc12,14
1607,COC(=O)C[C@@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]13)OCO4,38
1608,CCOC(=O)C1=C(N)Oc2ccc(Br)cc2[C@H]1[C@H](C#N)C(=O)OCC,25
1609,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,26
1610,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1,34
1611,CCc1ccc(/C=C/C(=O)Nc2ccc(C(C)=O)cc2)o1,21
1612,CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,26
1613,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,22
1614,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,25
1615,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C,34
1616,Cc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1Oc1ccn2ncnc2c1,41
1617,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,37
1618,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,22
1619,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,43
1620,C[N+](C)(C)CCCCCC[N+](C)(C)C,14
1621,CC(=O)NCCCCCCNC(C)=O,14
1622,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,36
1623,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,20
1624,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,20
1625,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,20
1626,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,20
1627,O=C(O)C(O)C(O)C(O)C(O)CO,13
1628,CC(O)CC(C)(C)O,8
1629,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,20
1630,O=C(O)CNC(=O)c1ccccc1,13
1631,Cc1cc(C)c(S(=O)(=O)n2cc(C)cc2C)c(C)c1,19
1632,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,41
1633,CCn1c2ccccc2c2cc(CNCc3ccccc3OC)ccc21,26
1634,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,30
1635,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,24
1636,O=C(O)Cc1cccnc1C(=O)O,13
1637,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,19
1638,COc1ccc(CCN)cc1OC,13
1639,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,20
1640,CN(C)CCc1ccc(O)cc1,12
1641,CCC(C)(C)C(=O)O,8
1642,Cc1nc(Nc2cnn(C3CCNCC3)c2)nc2c1N(C)C(=O)c1cc3ccccc3cc1N2C,35
1643,CC(CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1c[nH]cn1,27
1644,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,18
1645,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,28
1646,CN1CCc2cc3c(cc2C1O)OCO3,15
1647,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,33
1648,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,21
1649,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,27
1650,CC(O)COC[C@H]1O[C@@H]2O[C@@H]3[C@@H](COCC(C)O)O[C@H](O[C@@H]4[C@@H](COCC(C)O)O[C@H](O[C@@H]5[C@@H](COCC(C)O)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](COCC(C)O)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,105
1651,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,21
1652,Nc1c2c(nc3ccccc13)CCCC2O,16
1653,Cc1cccc(C(=O)O)c1O,11
1654,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H]3OC4(O[C@@H]3[C@@H]2O)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,36
1655,Cc1cc(=O)oc2cc(O)ccc12,13
1656,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,28
1657,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,38
1658,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,33
1659,C=C1C(=O)CC2CC3OC3(C)CCC3OC3(C)C[C@H](OC(C)=O)C1C2(C)C,27
1660,O=c1[nH]cnc2nc[nH]c12,10
1661,O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc([N+](=O)[O-])cc3)c1)C2=O,30
1662,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,30
1663,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,31
1664,CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,33
1665,CCN(CC)CCNC(=O)c1ccc(I)cc1,17
1666,CCN(CC)CCNC(=O)c1ccccc1I,17
1667,CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OC[C@H]2CCCN(C)C2)C1,34
1668,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,29
1669,CC(C)n1nnc2cc(C(=O)O)ccc21,15
1670,CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21,16
1671,NC(C(=O)O)c1cc(O)no1,11
1672,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,27
1673,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,15
1674,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,22
1675,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,37
1676,O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,18
1677,O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1,17
1678,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(c1ccccc1)c1ccccc1,31
1679,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,48
1680,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,27
1681,O=C1[C@@H](Cc2ccc(O)cc2)N2C(=O)CCN(C(=O)NCc3ccccc3)[C@H]2CN1Cc1cccc2ccccc12,41
1682,Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,20
1683,NC(=O)CCCCn1ccc(/N=C(\N)NCC(F)(F)F)n1,21
1684,O=C(O)CCC/C=C\C[C@@H]1CO[C@H](C(F)(F)F)O[C@@H]1c1ccccc1O,26
1685,O=C(O)CC/C=C\C[C@@H]1CO[C@H](c2ccccc2Cl)O[C@@H]1c1ccccc1O,28
1686,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,26
1687,O=C(O)COc1ccc(OCCNC[C@H](O)COc2ccccc2)cc1,26
1688,CCCn1c(=O)c(C)cn2nc(N)nc12,15
1689,N#Cc1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1,26
1690,O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O,23
1691,CCCCC[C@H](O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,23
1692,Cc1cc(/C=C2\SC(=O)N(c3ccccc3)C2=O)c(C)n1-c1cccnc1,27
1693,COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,23
1694,C[C@H](O)[C@H](C)[C@H](N)C(=O)O,10
1695,COc1ccc(-n2c(C)c([N+](=O)[O-])c3ccc(O)cc32)cc1,22
1696,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1,28
1697,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,42
1698,c1ccc2c(c1)OCC(C1=NCCN1)O2,15
1699,c1ccc2c(c1)OCC(=C1NCCN1)O2,15
1700,Nc1nonc1/C(=N\c1ccc(F)c(Cl)c1)NO,18
1701,CC1Nc2ccc(Cl)cc2S(=O)(=O)N1,14
1702,O=C1C2CC3CC1CC(O)(C3)C2,12
1703,Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,18
1704,C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2,21
1705,NCCCCCNCC12CC3CC(CC(C3)C1)C2,18
1706,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,24
1707,CCC(C/C=C/c1ccccc1)(c1ccccc1)N(C)CC1CC1,24
1708,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,35
1709,NC(=O)c1sc(-c2ccsc2)cc1N,14
1710,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,25
1711,O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,19
1712,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,28
1713,C[C@@H]1N=C(N)NC(N(C)C)=N1,11
1714,N=C(N)SCCc1c[nH]cn1,11
1715,N=C1NC(=O)N2CC12,8
1716,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,17
1717,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,27
1718,CCn1ccnc1CC1COc2ccccc2O1,18
1719,c1nc(CC2CCNCC2)c[nH]1,12
1720,c1cc(Cc2cnc[nH]2)ccn1,12
1721,NCCCCCc1cnc[nH]1,11
1722,N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O,21
1723,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,31
1724,O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc21,22
1725,COc1ccc(C2(O)CCC(N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,37
1726,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,25
1727,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,37
1728,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,17
1729,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,19
1730,C1=Cc2cccc(OCC3CNCCO3)c2C1,17
1731,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,28
1732,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,27
1733,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,20
1734,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,21
1735,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,24
1736,CC(C)O.CC(C)O.CC(C)O.[In],13
1737,CC(C)O[In](OC(C)C)OC(C)C,13
1738,CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc3ccccc3c21,53
1739,OCc1c[nH]c2ccccc12,11
1740,O=C(O)C(=O)Cc1c[nH]c2ccccc12,15
1741,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,21
1742,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,16
1743,Cc1ccc(-c2csc(NC(=O)c3ccccc3)n2)c(C)c1,22
1744,CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,19
1745,NC(=O)c1ccc(I)c([N+](=O)[O-])c1,13
1746,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,19
1747,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,12
1748,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,29
1749,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,30
1750,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCOS(=O)(=O)O)[C@@H]2[C@@H]1O,32
1751,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCC4=CC=C5CCCN=C5N4)C3)c2)n1,36
1752,Cc1c(I)c(=O)n(-c2ccccc2)n1C,15
1753,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(I)cc3)CC2)C(=O)N1,28
1754,N=C(NCCc1ccc(I)cc1)SCCCc1c[nH]cn1,21
1755,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,17
1756,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,20
1757,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,31
1758,O=C(O)c1ccc(O)c2ncccc12,14
1759,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,26
1760,Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,24
1761,N=C(Nc1ccc(I)cc1)NC1C2CC3CC(C2)CC1C3,21
1762,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,30
1763,Nc1c2c(nc3c1CCC3)CCCC2,14
1764,CC(C)NNC(=O)c1ccncc1,13
1765,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,28
1766,Cc1cc(C)cc(C(=O)N(C)[C@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)c1,43
1767,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,21
1768,CC(C)NCC(O)COc1ccccc1-n1cccc1,20
1769,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F,31
1770,CC(C)Nc1ncccn1,10
1771,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,17
1772,COC(=O)CC1CC(c2ccc(O)cc2)=NO1,17
1773,CC(C)COC(=O)c1ccc(N)cc1,14
1774,CC(C)C(N)=O,6
1775,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,21
1776,CC(C)c1ccc2c(c1)C(N1CCN(CCO)CC1)Cc1ccc(F)cc1S2,28
1777,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,30
1778,O=C(O)C1=CCNCC1,9
1779,CCC(C)C(N)C(=O)O,9
1780,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,19
1781,COc1cc2c(cc1OC)C(C)NCC2,15
1782,C[C@@]12CCC3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(CC1=O)C2,23
1783,Cc1ccnc2c1CCCC2C(N)=S,14
1784,CC(C)CC(N)=O,7
1785,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,20
1786,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,23
1787,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,37
1788,O=C(COc1ccc(Cl)cc1)N[C@H]1CC[C@H](NC(=O)COc2ccc(Cl)cc2)CC1,30
1789,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C/C(=N/OCCN)CC[C@@]43C)[C@@H]1CCC2=O,26
1790,O=C(NC1CC1)c1cc(-c2cccs2)on1,16
1791,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,40
1792,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,31
1793,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1,20
1794,CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,38
1795,Cc1cc(/C=c2/sc3nc4ccccc4n3c2=O)c(C)n1-c1ccccc1,27
1796,CC1(C)CN2C(CS/C(=N/C3CCCCC3)NC3CCCCC3)=CSC2=N1,27
1797,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,22
1798,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,33
1799,C=CC(=O)c1ccc2ccccc2c1,14
1800,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,34
1801,CCCCN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,28
1802,Clc1ccc(N/N=C(\c2ccccc2)c2ccccn2)nc1,22
1803,CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,25
1804,COc1oc(=O)c2cc(N)ccc2c1Cl,15
1805,CN1CCN(C(=O)c2nc3ccc(Cl)cc3[nH]2)CC1,19
1806,CC1(C)OC[C@H](NC(=O)Nc2ccc(Br)cc2Br)[C@H](c2ccccc2)O1,26
1807,CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCO4)CC1,24
1808,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,26
1809,O=C(Nc1ccc(C(F)(F)F)cn1)N1CCN(c2ncccc2C(F)(F)F)CC1,29
1810,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,29
1811,NS(=O)(=O)NCc1csc2ccccc12,15
1812,CC[C@@H](c1ccc(F)c(F)c1)n1c(C(=O)OC)c(-c2ccno2)[nH]c1=S,26
1813,Fc1ccc(CN2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F,26
1814,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,28
1815,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,24
1816,O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,23
1817,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,28
1818,O=C(NCC1(N2CCN(c3ccccc3)CC2)CCOCC1)c1cccnc1Sc1ccccc1,35
1819,C[C@H](NC(=O)CNC(=O)c1cccc(Cl)c1)c1ccccc1,22
1820,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,27
1821,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,19
1822,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,31
1823,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,31
1824,Cc1nn(C)c2nc(NNC(=O)Nc3cc(Cl)nc(Cl)c3)cc(C(C)C)c12,27
1825,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O,35
1826,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,32
